total,pde,data,ic,bc,amplitude,pde_weight,lr
5.789593696594238,0.0,0.05736272782087326,0.04205258563160896,0.06345805525779724,0.05656072124838829,0.0,0.001
18.02039337158203,0.0,0.1787222921848297,0.13548704981803894,0.1573333889245987,0.1754624992609024,0.0,0.001
13.760068893432617,0.0,0.13648033142089844,0.10584137588739395,0.11556679755449295,0.13318687677383423,0.0,0.001
1.6186171770095825,0.0,0.016039952635765076,0.015342033468186855,0.013631475158035755,0.013503789901733398,0.0,0.001
6.374706745147705,0.0,0.06326479464769363,0.0371129997074604,0.058094218373298645,0.06235489994287491,0.0,0.001
12.601117134094238,0.0,0.12505783140659332,0.07862637937068939,0.10954783856868744,0.12466882914304733,0.0,0.001
9.727092742919922,0.0,0.09653040021657944,0.06135101616382599,0.08483894914388657,0.09575429558753967,0.0,0.001
2.917478084564209,0.0,0.028962301090359688,0.017268046736717224,0.024671971797943115,0.02777806855738163,0.0,0.001
0.41801968216896057,0.0,0.004163089208304882,0.0017034615157172084,0.0016778672579675913,0.0020114341750741005,0.0,0.001
1.8707634210586548,0.0,0.018581165000796318,0.011431608349084854,0.013540203683078289,0.01609780825674534,0.0,0.001
1.5459392070770264,0.0,0.0153577271848917,0.008913571946322918,0.011163465678691864,0.012803450226783752,0.0,0.001
0.30061420798301697,0.0,0.0029962891712784767,0.0005717200110666454,0.0013797524152323604,0.0009552310220897198,0.0,0.001
1.636966586112976,0.0,0.016247941181063652,0.01052172016352415,0.013526665046811104,0.014825625345110893,0.0,0.001
3.270383596420288,0.0,0.03244500979781151,0.022061029449105263,0.02908196672797203,0.031136035919189453,0.0,0.001
2.685673952102661,0.0,0.02664545550942421,0.017803549766540527,0.02394629828631878,0.0253469105809927,0.0,0.001
0.9317100048065186,0.0,0.009240086190402508,0.006020831409841776,0.009229795075953007,0.007608537096530199,0.0,0.001
0.6864231824874878,0.0,0.006807011552155018,0.005209249909967184,0.006142332684248686,0.004626745358109474,0.0,0.001
1.420643925666809,0.0,0.014103985391557217,0.009441278874874115,0.010813326574862003,0.01181062962859869,0.0,0.001
1.1649715900421143,0.0,0.011576015502214432,0.006878684274852276,0.007677953224629164,0.009161285124719143,0.0,0.001
0.3654117286205292,0.0,0.0036394817288964987,0.0010230119805783033,0.001875007525086403,0.00145859201438725,0.0,0.001
0.8891581296920776,0.0,0.00882409792393446,0.005415761843323708,0.007937249727547169,0.0071819196455180645,0.0,0.001
1.7355774641036987,0.0,0.017219243571162224,0.011729364283382893,0.015261434018611908,0.01576874777674675,0.0,0.001
1.377663493156433,0.0,0.013671789318323135,0.008981611579656601,0.011745070107281208,0.012128281407058239,0.0,0.001
0.4003027379512787,0.0,0.003984156064689159,0.0015097944997251034,0.0022207379806786776,0.00218877661973238,0.0,0.001
0.5897773504257202,0.0,0.00586725864559412,0.00294428039342165,0.0030852893833070993,0.0036707750987261534,0.0,0.001
1.355067253112793,0.0,0.01345785055309534,0.00859635416418314,0.00974670983850956,0.011065538972616196,0.0,0.001
1.1794188022613525,0.0,0.011710685677826405,0.00782704260200262,0.008686695247888565,0.00933464802801609,0.0,0.001
0.40676355361938477,0.0,0.004044816363602877,0.0021541418973356485,0.0023704934865236282,0.00195944937877357,0.0,0.001
