time_index,time,MSE,MAE,Relative_L2_Error,NRMSE,NMAE,Relative_Max_Error,PSNR_dB,Correlation,Energy_Ratio,Mean_Bias,Reference_Max_Abs,Prediction_Max_Abs,Error_Max_Abs
33,0.09041095525026321,9.644174501366895e-07,4.834487630931398e-05,0.5822510050724848,0.010482563604204883,0.0005160424514787804,0.6049829482039268,39.59064987565668,0.8150928233049696,0.5636312124486508,-7.958418264150208e-07,0.09368391335010529,0.037006743252277374,0.05667717009782791
66,0.18082191050052643,1.9459016376997097e-05,0.0006940992668861386,0.3939386196845512,0.027069232986451853,0.0042592888559995325,0.5185181290523866,31.350480997978003,0.923146448655359,1.0214929029826114,-9.673299861831218e-05,0.16296130418777466,0.2254413515329361,0.08449839055538177
99,0.27123287320137024,4.870967601785671e-05,0.0022013301283478628,0.5694454737707083,0.08921545948793226,0.028139584057619727,0.7578522391852272,20.991197668405505,0.8506070116121504,1.143271104448967,1.060033527723654e-05,0.07822895050048828,0.08756032586097717,0.05928598344326019
132,0.36164382100105286,8.808148358146247e-05,0.004413699497920802,0.8113771853543351,0.11058316281574058,0.05200552177090763,0.9000409093642501,19.126219857166127,0.7089265079414662,1.2187915053147702,0.0009841560090313188,0.08486982434988022,0.06663435697555542,0.07638631761074066
165,0.45205479860305786,0.0001215989439865922,0.0068454247843053985,0.9399789126132037,0.14440357734313553,0.08964239547245581,0.9395029661358434,16.808440955114385,0.5831064421205954,1.1510137336979795,0.0010645993805858192,0.0763636976480484,0.057548463344573975,0.0717439204454422
198,0.5424657464027405,0.00020313673767207105,0.00937127884403921,1.241780223443218,0.23259586037075483,0.15293490051918435,1.0482631521928059,12.66796037806169,0.29220795365830027,1.138784613482758,-0.002340725530951015,0.061276260763406754,0.05828980356454849,0.06423364579677582
