scenario,source_case,metric,mean,std,min,max,num_seeds,repeat_epochs
heterogeneous,multi_source,Mean_MSE,9.861437703303141e-06,3.5429926776996457e-07,9.491153516733669e-06,1.0197229015055054e-05,3,700
heterogeneous,multi_source,Mean_MAE,0.002466502490962143,4.779992433253836e-05,0.0024178630384192137,0.0025134161435953423,3,700
heterogeneous,multi_source,Mean_Relative_L2_Error,0.2958021245047471,0.0056789131504557085,0.2900782398721504,0.30143497156588267,3,700
heterogeneous,multi_source,Mean_NRMSE,0.030752188182347803,0.000508041340599807,0.0302120106276299,0.031220423775963513,3,700
heterogeneous,multi_source,Mean_PSNR_dB,30.43055115246735,0.15310940684203664,30.287211636210966,30.59184695465116,3,700
heterogeneous,multi_source,Mean_Correlation,0.9472876380956311,0.001697393524574772,0.9453531773177514,0.9485278902811408,3,700
heterogeneous,multi_source,Mean_Energy_Ratio,1.0712822782851366,0.007579765758109955,1.0631238756293666,1.0781061469020679,3,700
heterogeneous,multi_source,Residual_MAE,307.4948323567708,10.446936260446106,296.49591064453125,317.2845458984375,3,700
heterogeneous,multi_source,Residual_RMSE,423.60980224609375,9.56055435325517,413.2391052246094,432.07244873046875,3,700
