time_index,time,MSE,MAE,Relative_L2_Error,NRMSE,NMAE,Relative_Max_Error,PSNR_dB,Correlation,Energy_Ratio,Mean_Bias,Reference_Max_Abs,Prediction_Max_Abs,Error_Max_Abs
33,0.09041095525026321,2.9647749677046015e-07,4.8252905728084775e-05,0.11267671134899412,0.003310655038713335,0.0002933874512955701,0.15488618385300573,49.601721383980944,0.9942141022234234,0.9197160689551738,1.4260092321937888e-05,0.1644681990146637,0.14883953332901,0.025473851710557938
66,0.18082191050052643,5.8052464242903755e-05,0.002259792315952656,0.5434871234495234,0.06020339219425228,0.017855793727576726,1.1638525194218077,24.407580749680697,0.8598296671605539,1.0931552398975672,-0.0004024691181534692,0.12655793130397797,0.21352097392082214,0.1472947597503662
99,0.27123287320137024,0.00025912241262129074,0.007392297582659407,1.1242957973176824,0.1609301450057866,0.07390338905966838,1.085294178988524,15.8672519479222,0.4903916940609759,1.4410306430511375,-0.00031712599548474766,0.10002650320529938,0.12108052521944046,0.10855817794799805
132,0.36164382100105286,0.00034766797639006696,0.011533960108563581,1.4882981565885365,0.19896828132145522,0.12307786348031013,0.9778364754962809,14.024323029092562,0.24960571034082085,1.9140454840427863,0.00026342237595796514,0.0937127098441124,0.08112575113773346,0.09163570404052734
165,0.45205479860305786,0.0003278991966212528,0.012830064483170853,1.4419707133364552,0.230635978993661,0.16341266796553897,0.9496309454829314,12.741458844593254,0.2941383497577612,1.8775024776688767,0.002142764792586234,0.07851327955722809,0.08033771067857742,0.07455863803625107
198,0.5424657464027405,0.0003145046265872062,0.013343090324645267,1.368827453175072,0.2357404921574431,0.17736874475498043,1.0775669419022242,12.551316282465939,0.282261056243673,1.582175608750216,-0.0009248599798888833,0.07522796839475632,0.07385430485010147,0.0810631737112999
